atclNo,cortarNo,atclNm,atclStatCd,rletTpCd,uprRletTpCd,rletTpNm,tradTpCd,tradTpNm,vrfcTpCd,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,repImgUrl,repImgTpCd,repImgThumb,lat,lng,atclFetrDesc,tagList,bildNm,minute,sameAddrCnt,sameAddrDirectCnt,sameAddrHash,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpNm,cpCnt,rltrNm,directTradYn,minMviFee,maxMviFee,etRoomCnt,tradePriceHan,tradeRentPrice,tradeCheckedByOwner,cpLinkVO,dtlAddrYn,dtlAddr,sameAddrMaxPrc2,sameAddrMinPrc2,sellrNm
2426755450,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/22,90000,0,9억,84,59.68,남향,24.05.31.,,,,37.51726,126.844242,세안고 뷰최고 탁트인개방감 시스템에어컨  초등인접동  커뮤니티동,"['4년이내', '대단지', '방세개', '화장실두개']",406동,0,35,0,25A01A1Nefd1adb52200d2b02529ed6b34a96414348a8fd92be24aafac23dda7e9dda915,9억,9억,bizmk,매경부동산,8,부동산랜드현대힐공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426677754,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,중/23,60000,0,6억,111,84.96,남동향,24.05.31.,/20240531_86/land_naver_1717125121328cxXyp_JPEG/20220205_142248.jpg,10,f130_98,37.515991,126.842975,"33,확장,에어컨,귀한4베이타입,해잘들고 밝은집,입주협의","['4년이내', '융자금없는', '대단지']",204동,0,8,0,25A01B1N336e8113f9b8421c209169b18bef37dbc102ae0e43da41cfd8a82448be917874,6억,6억,bizmk,매경부동산,5,두산아이파크부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426757647,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,중/20,97000,0,"9억 7,000",113,84.98,남동향,24.05.31.,,,,37.518774,126.846488,"확장형,채광좋음,상태깨끗,에어컨2대,입주협의.","['15년이내', '방세개', '화장실두개', '중층']",101동,0,9,0,23A01A1N7e6c19a71d45fbc3a5b5b998dd9d8d263f7a14911107f860ad3c55a7d1bcba3a,"9억 7,000","9억 7,000",asil,아실,3,롯데캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426749668,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,저/23,105000,0,"10억 5,000",111,84.97,남동향,24.05.31.,,,,37.515991,126.842975,33남동 확장 시스템에어컨 막힘없고종일해드는집 입주및갭투,"['4년이내', '대단지', '방세개', '화장실두개']",204동,0,5,0,24A01A1N98f1476cde858f6c322bb1ced44dfc224fc508f5003e261c572bcdce1dcf9429,"10억 5,000","10억 5,000",bizmk,매경부동산,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426749763,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,저/23,55000,0,"5억 5,000",110,84.98,남서향,24.05.31.,,,,37.515771,126.842354,가.장.저.렴.보증보험가입조건 에어컨2 주출입문 바로앞동,"['4년이내', '융자금적은', '대단지', '방세개']",203동,0,17,0,24A01B1N21c496edfb4d7e61cabdd76974d7eab832ac53e557885266b71996c3f3d696ad,"5억 5,000","5억 5,000",hkdotcom,한경부동산,6,부동산랜드현대힐공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'hkdotcom', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426680091,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/22,113000,0,"11억 3,000",111,84.97,남동향,24.05.31.,/20240531_144/land_naver_1717125409527z8UTs_JPEG/KakaoTalk_20200410_100712263_14.jpg,10,f130_98,37.516711,126.842697,33확장입주및갭투트인전망채광최고 시스템에어컨 인테리어편의시설인접,"['4년이내', '대단지', '방세개']",108동,0,5,0,24A01A1N6120ab09e5f1b6355b0c39d92ca20379a3c0716b6759039671be3ef8f0865215,"11억 3,000","11억 3,000",bizmk,매경부동산,2,현대아이파크공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426676358,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B2,월세,OWNER,중/18,20000,140,2억,85,59.88,남향,24.05.31.,,,,37.515708,126.845523,"25,확장,상태깨끗,계남산조망,초품아,입주협의,보증금 월세 조정가","['4년이내', '융자금없는', '대단지', '방세개']",304동,0,16,0,24A01B2Nd93b3317b0696f74a14318157812fdcaf975eb771bfccf0eae34ca41459ec975,4억,2억,bizmk,매경부동산,7,두산아이파크부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,60,140,
2426708986,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,저/20,90000,0,9억,113,84.98,남서향,24.05.31.,/20240531_132/land_naver_1717129454299Iverj_JPEG/2024053112453950586_41229_ws.jpg,10,f130_98,37.519191,126.846731,34급매 확장 개방감 채광 굿 에어컨 세안고매매,"['15년이내', '급매', '방세개']",102동,0,7,0,23A01A1Nef333892a2616f8d6759107c20163d482d542889494dc44c963dedf14349f796,9억,9억,asil,아실,2,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426765096,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/21,108000,0,"10억 8,000",109,84.98,남동향,24.05.31.,,,,37.517985,126.844145,"입주및갭투,확장형,신남초앞,막힘없고일조권좋아요,생활편리선호단지,상태최상","['4년이내', '대단지', '방세개', '화장실두개']",409동,0,17,0,25A01A1N1fad36e3a05bf4788e646a3123400014d18456cfa98e9780e578c3355e71a6c3,11억,"10억 8,000",ten,텐컴즈,6,해뜨는부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426671534,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B2,월세,OWNER,저/18,10000,150,1억,77,52.85,남향,24.05.31.,/20240531_208/land_naver_17171253954073UDKr_JPEG/2024053110435940704_41229_ws.jpg,10,f130_98,37.517163,126.846212,23 화이트톤인테리어 상태최상 신혼부부강추 입주협의,"['4년이내', '융자금적은', '대단지']",306동,0,5,0,24A01B2N8e12eba0c38fd317967f645624a2537d79e6d1d6c95874b34dbecd1dea7782f1,1억,1억,asil,아실,2,부동산CAFE호공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,150,150,
2426650866,1147010300,신월신도1차,R0,A01,A01,아파트,A1,매매,OWNER,중/15,71000,0,"7억 1,000",100,80.19,남동향,24.05.31.,/20240531_142/land_naver_1717121340374Qjs6l_JPEG/1716375193014944.jpg,10,f130_98,37.517867,126.846819,,"['25년이내', '방세개', '화장실두개']",102동,0,1,0,,,,NEONET,부동산뱅크,1,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426658293,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,저/19,58000,0,"5억 8,000",110,84.97,남서향,24.05.31.,/20240531_189/land_naver_1717122386362ikld3_JPEG/2024053110464603561_43610_ws.jpg,10,f130_98,37.517187,126.842444,시스템에어컨4대 중문 확장 입주협의,"['4년이내', '융자금없는', '대단지']",104동,0,4,0,23A01B1N422bb9aedf7ac9dc3005fc0dca90f8948c632edf2984818c3e64137e712fb3d9,"5억 8,000","5억 8,000",asil,아실,3,목동성은부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426622463,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,고/15,60000,0,6억,110,84.98,남향,24.05.31.,/20240531_175/land_naver_1717115402855FSCx2_JPEG/1713228242095968.jpg,10,f130_98,37.516967,126.845094,"확장형, 남향, 올인테리어, 중문, 붙박이장 등 옵셥, 채광 좋음","['4년이내', '대단지', '방세개']",301동,0,2,0,25A01B1Na801ebb5e5cd3765244775579f61fdad71768061b61ccb7b6e642534461653cd,6억,6억,NEONET,부동산뱅크,2,위브캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426651502,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/14,90000,0,9억,85,59.88,남동향,24.05.31.,,,,37.517142,126.845714,"확장,시에어컨4대,탁트인뷰,모던한인테리어,신네역도보,입주및 갭투","['4년이내', '대단지', '방세개', '화장실두개']",307동,0,1,0,,,,NEONET,부동산뱅크,1,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426596622,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/16,108000,0,"10억 8,000",110,84.98,동향,24.05.31.,/20240531_161/land_naver_1717122394463fPmyk_JPEG/2024053018001734487_18617_rot.jpg,10,f130_98,37.516176,126.845508,확장 에어컨 동향 전망 조망 채광 실내깨꿋한집,"['4년이내', '대단지', '방세개']",303동,0,2,0,25A01A1N0e80899234de7a1132e775ec47b446c7a05fa5ff0f484e510aa87e1f3682a511,"10억 8,000","10억 8,000",asil,아실,2,오성공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2426673623,1147010300,신정뉴타운두산위브,R0,A01,A01,아파트,A1,매매,OWNER,고/20,86000,0,"8억 6,000",99,75.63,남서향,24.05.31.,,,,37.519301,126.845055,,"['15년이내', '방세개', '화장실두개', '고층']",101동,0,1,0,,,,bizmk,매경부동산,1,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426667959,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,B1,전세,OWNER,중/20,58000,0,"5억 8,000",112,84.96,남서향,24.05.31.,,,,37.518115,126.847256,"확장,상태 아주 깨끗,시원한 뷰,입주협의","['15년이내', '방세개', '화장실두개', '중층']",106동,0,1,0,,,,bizmk,매경부동산,1,롯데가인공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426637745,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/21,110000,0,11억,110,84.97,남서향,24.05.31.,/20240531_103/land_naver_1717119445572zCt7E_JPEG/20200421_145605.jpg,10,f130_98,37.517553,126.843391,"시원한 전망, 확장형,  생활편의접근 로얄동, 에어컨6대, 로얄층","['4년이내', '대단지', '방세개']",404동,0,4,0,25A01A1Ne4bfa52848008001a412cca6a8c6a85d0503b6e87aa36c0f20f5097b2bffc1ac,11억,11억,bizmk,매경부동산,2,해누리공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426674213,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,중/20,97000,0,"9억 7,000",112,84.96,남동향,24.05.31.,/20240531_68/land_naver_1717124579617RzgWu_JPEG/1653891799090.jpg,10,f130_98,37.519191,126.846731,"34,확장,에어컨2대,상태깨끗,진출입편리,주방넓은 선호타입,입주협의","['15년이내', '방세개', '화장실두개']",102동,0,7,0,24A01A1N2276d235d0751faf99ecae8c3b7d9704a7a72358c483d34b9ab40169d339bee8,"9억 8,000","9억 7,000",bizmk,매경부동산,2,두산아이파크부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426622194,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,중/20,95000,0,"9억 5,000",113,84.98,동향,24.05.31.,,,,37.518115,126.847256,"기본형, 로얄층, 입주협의, 신정네거리역도보가능","['15년이내', '방세개', '화장실두개', '중층']",106동,0,1,0,,,,bizmk,매경부동산,1,위브캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426622273,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/11,90000,0,9억,85,59.88,남동향,24.05.31.,/20240531_167/land_naver_1717115471146M0iax_JPEG/1711341662083449.jpg,10,f130_98,37.517288,126.845272,"확장형, 시스템에어컨, 중문, 상태 깨끗, 세안고매매","['4년이내', '대단지', '방세개']",308동,0,2,0,24A01A1N102d9e7af463deb278578da63b1fdccc71bb6955fe50559edf7f3a3132871e9e,9억,9억,NEONET,부동산뱅크,2,위브캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425492531,1147010300,신안약수,R0,A01,A01,아파트,A1,매매,OWNER,3/10,80000,0,8억,100,84.56,남향,24.05.24.,,,,37.516147,126.846879,"주인 직접 의뢰, 남향 숲세권, 주인 거주로 내부 깨끗, 입주 협의가능","['25년이상', '방세개', '화장실한개', '관리비20만원이하']",4동,0,2,0,27A01A1Na237af8a5c1c22bcbb0d6f3b53daece7da078e95e47812d117f69753e982f7b5,8억,8억,bizmk,매경부동산,2,이지공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425690281,1147010300,"신정,신월뉴타운1-3구역",R0,F01,F01,재개발,A1,매매,OWNER,1/4,60000,0,6억,49,78.13,,24.05.25.,,,,37.520361,126.846647,"시공사 현대산업개발,신정네거역 도보 거리",[],,0,1,0,,,,R114,부동산114,1,라임공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'R114', 'mobileArticleUrl': 'https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2425473169,1147010300,스카이캐슬,R0,A01,A01,아파트,B2,월세,OWNER,5/14,33000,15,"3억 3,000",67,52.82,남향,24.05.24.,/20240524_140/land_naver_1716524094035YJjSo_JPEG/KakaoTalk_20240322_152450716_03.jpg,10,f130_98,37.520542,126.844645,"급매, 방3,화2,막힘없는 전망,남향의 따뜻하고 밝은집,신정네거리도보가능","['10년이내', '융자금없는', '급매']",1동,0,9,0,23A01B2Nc003510400595ef0f6c5abd143efdefaa11cbebaa1aa9d5cbd01afbd16d477b4,"3억 4,000","3억 3,000",bizmk,매경부동산,4,플러스부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,15,10,
2425558472,1147010300,일반상가,R0,D02,D02,상가,A1,매매,OWNER,3/10,45000,0,"4억 5,000",104,56.69,북서향,24.05.25.,,,,37.517721,126.842002,대로변 소액투자 안정적임차수익,"['25년이내', '지상층(1층제외)', '관리비10만원이하', '주차가능']",,0,1,0,,,,ten,텐컴즈,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425567047,1147010300,동방(주상복합),R0,A01,A01,아파트,A1,매매,OWNER,11/15,45000,0,"4억 5,000",84,59.85,남서향,24.05.24.,/20240524_235/land_naver_1716544211454kG30m_JPEG/611e9e50cb17fe2d9252beee397723a6.jpg,10,f130_98,37.52148,126.84647,급매 올수리  인덕션 전기오븐옵션 이사협의,"['25년이내', '올수리', '급매']",101동,0,2,0,22A01A1N2b3be634980235ef4ac19073d7e2baa051ad70b098ee785eb8fdcd2fd6da100f,"4억 5,000","4억 5,000",bizmk,매경부동산,2,114공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425473196,1147010300,스카이캐슬,R0,A01,A01,아파트,B2,월세,OWNER,8/14,34000,15,"3억 4,000",67,52.82,남향,24.05.24.,/20240524_236/land_naver_1716524393726uttOU_JPEG/KakaoTalk_20240322_152450716_01.jpg,10,f130_98,37.520542,126.844645,"신축2년차,확트인 뷰, 내부꺠끗,중문,시스템2대,인덕션,남향이라 따스해요","['10년이내', '융자금없는', '방세개']",1동,0,7,0,23A01B2N4490942547cbeff95a109dc7f102f7b8a279e72c314334d3b022a70695940829,"3억 4,000","3억 4,000",bizmk,매경부동산,3,플러스부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,15,15,
2425588999,1147010300,일반상가,R0,D02,D02,상가,B2,월세,NDOC1,1/3,6000,500,"6,000",210,190,남향,24.05.25.,,,,37.517523,126.842308,"3045세대 아파트앞 1층33, 2층26 모든업종가능 층별 각각임대가능","['25년이상', '1층', '총3층', '남향']",,0,2,0,23D02B2Nf612a4ab9fc65e7c7c9b8b51c0bd0352361f24bfd2e1894f59972b8a1e5465b0,"6,000","6,000",bizmk,매경부동산,1,목동성은부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,550,500,
