atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2427216987,일반상가,상가,월세,3/11,3500,280,"3,500",155,85.69,서향,37.477605,127.134077,"즉시입주가,사무실,학원, 체육시설 추천","['10년이내', '지상층(1층제외)', '주차가능', '서향']",,송파구 장지동
2427252651,송파파인타운12단지,아파트,매매,저/20,135000,0,"13억 5,000",112,84.76,남동향,37.478488,127.131719,역세권 입주가능 전망트임 채광굿 선호타입 편의시설인접,"['15년이내', '방세개', '화장실두개', '세대당1대']",1201동,송파구 장지동
2427162398,송파파인타운3단지,아파트,매매,저/11,112500,0,"11억 2,500",104,84.93,남서향,37.483431,127.133788,"32 급매,입주,공사기간제공가능 ","['25년이내', '급매', '방세개', '화장실두개']",310동,송파구 장지동
2427254890,송파파인타운12단지,아파트,월세,중/20,60000,70,6억,113,84.9,남동향,37.478806,127.132168,올확장 전망트임 채광굿 로얄층 편의시설인접,"['15년이내', '융자금없는', '방세개', '화장실두개']",1204동,송파구 장지동
2426870491,송파파인타운7단지,아파트,매매,저/15,120000,0,12억,114,84.94,남서향,37.479297,127.13154,확장 폴딩도어 판상형선호타입 통풍채광환기좋음 주인거주 도서관초중고인접,"['25년이내', '방세개', '화장실두개', '세대당1대']",706동,송파구 장지동
2426869185,송파파인타운6단지,아파트,월세,중/19,10000,240,1억,105,84.98,남동향,37.481077,127.132164,확장 역세권 밝고 조망좋은 깨끗한 집입니다 초중고 공원도서관인접,"['25년이내', '융자금없는', '방세개', '화장실두개']",605동,송파구 장지동
2426948878,송파파인타운6단지,아파트,전세,저/19,70000,0,7억,105,84.93,남동향,37.481019,127.13169,역세권 전망트임 채광굿 선호타입 초중고인접 ,"['25년이내', '융자금없는', '방세개', '화장실두개']",604동,송파구 장지동
2426926440,송파파인타운3단지,아파트,매매,고/18,118000,0,"11억 8,000",105,84.98,남서향,37.48359,127.132113,BEST매물 로얄동 로얄층 전망트임 채광굿 초중고인접,"['25년이내', '방세개', '화장실두개', '고층']",302동,송파구 장지동
2426909717,송파파인타운3단지,아파트,매매,저/14,115000,0,"11억 5,000",105,84.94,남서향,37.483893,127.132765,아이들 키우기 좋은 햇살좋은 아파트 ,"['25년이내', '방세개', '화장실두개', '세대당1대']",306동,송파구 장지동
2424673651,일반상가,상가,매매,3/11,70000,0,7억,163,90,서향,37.477605,127.134077,임차끼고 투자하기 좋은 상가,"['10년이내', '지상층(1층제외)', '주차가능', '서향']",,송파구 장지동
2424350730,송파파인타운12단지,아파트,전세,저/20,75000,0,"7억 5,000",112,84.76,남동향,37.478806,127.132168,좋은단지. 좋은사람들. 지하철 가깝고 초중고 인접. 편의시설 인접 ,"['15년이내', '융자금없는', '방세개', '화장실두개']",1204동,송파구 장지동
2424267820,송파파인타운11단지,아파트,매매,중/9,125000,0,"12억 5,000",109,84.94,남서향,37.48026,127.133779,"추천 32입주,주인거주,인기판상형,조망굿,인기판상형,상태굿","['25년이내', '방세개', '화장실두개', '중층']",1103동,송파구 장지동
