atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2426908532,단지내상가,상가,매매,1/4,162000,0,"16억 2,000",47,19.8,서향,37.526935,127.138757,올림픽파크포레인5호선 메인상가 대로변 홍보성 가시성 최고매물,"['2년이내', '역세권', '1층', '주차가능']",,송파구 오륜동
2426941145,단지내상가,상가,월세,2/4,7000,600,"7,000",90,73,남동향,37.526935,127.138757,HA 포레온스테이션 내 상가,"['2년이내', '융자금적은', '역세권', '중층']",,송파구 오륜동
2426894695,단지내상가,상가,월세,2/4,10000,1100,1억,232,97.01,북서향,37.526935,127.138757,"올림픽파크포레온 5호선상가,  2층 양재대로변 ","['2년이내', '역세권', '중층', '주차가능']",,송파구 오륜동
2426697277,센츄럴,아파트,매매,5/5,65000,0,"6억 5,000",92,84.94,남향,37.525322,127.13258,"5호선9호선역세권,전원주택같은옥상단독사용,지하주차장","['25년이내', '탑층', '방세개', '화장실두개']",A동,송파구 오륜동
2426861297,올림픽파크포레온,아파트분양권,전세,30/30,99000,0,"9억 9,000",112,84.99,남향,37.525188,127.138317,풀옵션 전망 최고 역세권 공원뷰 입니다,"['2년이내', '융자금없는', '역세권', '대단지']",107동,송파구 오륜동
2426855579,올림픽파크포레온,아파트분양권,전세,22/34,44000,0,"4억 4,000",62,39.95,서향,37.527447,127.138226,확트인 전망 5초선인근 매물,"['2년이내', '융자금없는', '역세권', '대단지']",103동,송파구 오륜동
2426612149,둔촌역청구,아파트,매매,9/19,85000,0,"8억 5,000",83,59.96,동향,37.52942,127.13293,리모델링완벽 구조와 면적이 너무좋은 3룸 성내동강추아파트,"['25년이상', '역세권', '방세개']",101동,송파구 오륜동
2426127501,올림픽파크포레온,아파트분양권,전세,중/35,76000,0,"7억 6,000",112,84.99,남향,37.525475,127.139063,"34,넓은동간거리,전망굿,정원예쁜단지,입주협의,대단지프리미엄","['2년이내', '융자금없는', '마당', '역세권']",119동,송파구 오륜동
2426801206,올림픽파크포레온,아파트분양권,매매,28/35,210000,0,21억,113,84.98,동향,37.523607,127.138344,34E 동향뻥뷰 최저가 초투10억 입주시잔금조건,"['2년이내', '역세권', '대단지', '방세개']",206동,송파구 오륜동
2426810552,단지내상가,상가,월세,3/4,10000,650,1억,79,79.2,남서향,37.526935,127.138757,,"['2년이내', '역세권', '고층', '주차가능']",,송파구 오륜동
2426802650,올림픽파크포레온,아파트분양권,매매,9/30,218000,0,"21억 8,000",112,84.99,남향,37.5258,127.138478,34A 남향 초역세권 메인상가 초투10억 입주시잔금조건,"['2년이내', '역세권', '대단지', '방세개']",108동,송파구 오륜동
2426034217,올림픽파크포레온,아파트분양권,매매,고/35,270000,0,27억,142,109.98,남향,37.524956,127.139288,43 추천 1단지 로얄층로얄동 탁트인 뷰 커뮤니티이용편리,"['2년이내', '역세권', '대단지', '대형평수']",120동,송파구 오륜동
2426885949,빌라,빌라,전세,2/6,36000,0,"3억 6,000",39,39.88,남향,37.530363,127.135062,둔촌역역세 주거분리 남향 병렬식주차 ,"['10년이내', '융자금없는', '역세권', '화장실두개']",,송파구 오륜동
2426660696,힐데스하임올림픽파크,아파트,매매,2/13,106000,0,"10억 6,000",99,80.04,남향,37.524297,127.132747,둔촌동역 올림픽공원 가까운 보성.동북학군 3년차신축아파트,"['4년이내', '필로티', '방세개']",102동,송파구 오륜동
2426085452,올림픽파크포레온,아파트분양권,전세,중/34,37000,0,"3억 7,000",62,39.95,남서향,37.527447,127.138226,"2룸,초역세권,넓은동간거리,전망굿,대단지프리미엄","['2년이내', '융자금없는', '역세권', '대단지']",103동,송파구 오륜동
2426799543,올림픽파크포레온,아파트분양권,매매,13/30,220000,0,22억,112,84.99,남향,37.523943,127.137732,34배정 2단지중앙A남향  초기자금10억 완공후 잔금조건,"['2년이내', '역세권', '대단지', '방세개']",203동,송파구 오륜동
2426882605,올림픽파크포레온,아파트분양권,매매,24/35,210000,0,21억,113,84.98,동향,37.523607,127.138344,"34동향E, 시원한뻥뷰, 위치최상, 스포츠센타, 초투10억, 입주잔금","['2년이내', '역세권', '대단지', '방세개']",206동,송파구 오륜동
2424802734,빌라,빌라,매매,2/4,23000,0,"2억 3,000",40,40.22,남향,37.5301,127.133875,둔촌역5분 구빌라 급매매 입주가능,"['25년이상', '역세권', '급매']",,송파구 오륜동
2424786165,일반상가,상가,월세,1/3,1500,80,"1,500",49,25,서향,37.529792,127.131826,M 2 M. ｜전용약8p｜대도로변 위치｜1층상가｜전면노출좋음｜,"['25년이상', '융자금없는', '1층', '관리비10만원이하']",,송파구 오륜동
2424785778,올림픽파크포레온,아파트분양권,월세,33/34,10000,150,1억,62,39.95,남동향,37.524016,127.13638,"FOREON TOP 18A 풀에어컨 5,9호선 이용편리 동간거리 넓어요","['2년이내', '융자금없는', '역세권', '대단지']",201동,송파구 오륜동
2424905617,올림픽파크포레온,아파트분양권,전세,21/28,85000,0,"8억 5,000",112,84.99,남향,37.52697,127.138928,34 A타입 4년계약가능 5호선상가 5호선둔촌역 인접 ,"['2년이내', '역세권', '대단지', '방세개']",110동,송파구 오륜동
2424817381,빌라,빌라,월세,중/6,29000,30,"2억 9,000",38,38.83,남향,37.523619,127.132289,다세대 주거분리 남향  병렬식주차,"['10년이내', '화장실한개', '소형평수']",,송파구 오륜동
2424821231,일반상가,상가,월세,1/3,1000,80,"1,000",33,27,북향,37.52993,127.131938,부흥 1층 무권리 대로변 최저가 상가 2칸도 사용가능,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 오륜동
2424753439,동아2차,아파트,매매,8/14,82000,0,"8억 2,000",100,75.15,북서향,37.528291,127.133247,급매 로얄층  올수리  탁트인전망  둔촌동역5분   입주협의,"['25년이상', '올수리', '역세권', '급매']",1동,송파구 오륜동
2424740455,빌라,빌라,매매,2/4,23000,0,"2억 3,000",45,40.22,남향,37.5301,127.133875,둔촌동역 미닫이 3룸 빠른입주 가능 매매,"['25년이상', '역세권', '소형평수']",,송파구 오륜동
2424730493,동아1차,아파트,전세,2/16,55000,0,"5억 5,000",108,75.02,남동향,37.528838,127.132878,즉시입주가능 샷시교체 특올수리 둔촌동역도보5분 방3화1,"['25년이상', '융자금없는', '올수리']",1동,송파구 오륜동
2424707796,일반상가,상가,월세,1/3,1000,70,"1,000",33,27,북향,37.52993,127.131938,상가 1층 무권리 대로변,"['25년이상', '역세권', '1층', '관리비10만원이하']",,송파구 오륜동
2424739195,올림픽파크포레온,아파트분양권,전세,34/35,85000,0,"8억 5,000",113,84.98,서향,37.525475,127.139063,"1단지뻥뷰0 5호선 역세권0옵션만 5천0스포츠센터, 메인상가 초근접","['2년이내', '역세권', '대단지', '방세개']",119동,송파구 오륜동
2426720814,단지내상가,상가,월세,1/4,5000,300,"5,000",45,15,서향,37.526935,127.138757,,"['2년이내', '역세권', '1층', '주차가능']",,송파구 오륜동
2426716150,올림픽파크포레온,아파트분양권,전세,30/34,50000,0,5억,62,39.95,서향,37.524016,127.13638,LUCKY 시티뷰 선호동 공원 도서관 상가 인접 고층 풀에어컨,"['2년이내', '역세권', '대단지', '화장실한개']",201동,송파구 오륜동
2426724485,단지내상가,상가,월세,B1/4,3000,180,"3,000",57,23.5,남서향,37.526935,127.138757,둔촌동역 초역세권  포레온아파트12.032세대 백화점규모 최고입지 상가,"['2년이내', '역세권', '지하층', '주차가능']",,송파구 오륜동
