atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2422948057,빌라,빌라,전세,8/10,36000,0,"3억 6,000",41,34.03,북서향,37.493744,127.144073,신축첫입주 거여역 투룸 ,"['2년이내', '역세권', '화장실한개']",,송파구 마천2동
2422947457,빌라,빌라,전세,8/10,36000,0,"3억 6,000",36,29.97,서향,37.493744,127.144073,신축첫입주 거여역 투룸 ,"['2년이내', '역세권', '화장실한개']",,송파구 마천2동
2422951392,빌라,빌라,전세,8/10,36000,0,"3억 6,000",41,34.03,북서향,37.493744,127.144073,신축첫입주 거여역 투룸 ,"['2년이내', '역세권', '화장실한개']",,송파구 마천2동
2424234966,빌딩,건물,매매,4/B1,690000,0,69억,277,593.47,,37.494081,127.141783,리모델링 건물 신축급 학원 병원 사옥 실사용가능,"['25년이상', '역세권']",,송파구 마천2동
2422819230,빌라,빌라,전세,9/10,40000,0,4억,34,28.5,남향,37.493744,127.144073,"고품격주거시설 잭타워, 전세대출 가능한 안심매물","['2년이내', '역세권', '화장실한개']",,송파구 마천2동
2424685708,중소형사무실,사무실,월세,4/5,2000,120,"2,000",70,66,,37.492841,127.144662,초역세권 사무실입니다 하시입주,"['25년이상', '역세권', '고층', '관리비20만원이하']",,송파구 마천2동
2424613024,일반상가,상가,월세,1/4,1000,70,"1,000",56,26.45,서향,37.497953,127.144288,,"['25년이상', '1층', '주차가능', '총4층']",,송파구 마천2동
2424684330,빌라,빌라,매매,6/9,40000,0,4억,41,29.9,북동향,37.494212,127.142954,급매 0신축급 0전세3억끼고 투자 0채광좋은 예쁜집 0에어컨2 0초등학교,"['10년이내', '역세권', '급매']",,송파구 마천2동
2424618826,빌라,빌라,월세,5/5,24000,20,"2억 4,000",65,51.28,북동향,37.498907,127.140781,"HUG 보증보험, 대출가능, 엘베O, 주차가능","['15년이내', '탑층', '방두개', '화장실한개']",,송파구 마천2동
2424611362,일반상가,상가,월세,1/10,2000,130,"2,000",31,31.83,동향,37.494386,127.142623,코너상가입니다 가시성 정말 좋고 유동인구 정말 많습니다 권리금 초저렴,"['4년이내', '역세권', '1층', '관리비20만원이하']",,송파구 마천2동
