atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2425176481,리센츠,아파트,월세,고/26,10000,430,1억,109,84.99,남향,37.512404,127.087551,RR화이트수리 정남향 초역세권 탁트인전망 생활권편리,"['25년이내', '융자금없는', '역세권', '대단지']",228동,송파구 잠실3동
2425119480,리센츠,아파트,매매,고/29,260000,0,26억,109,84.99,남서향,37.514251,127.086409,입주협의 엘베2대 생활편리. 올확장. 준역세권,"['25년이내', '역세권', '대단지', '방세개']",218동,송파구 잠실3동
2423603884,일반상가,상가,월세,1/6,3000,190,"3,000",33,24.79,남서향,37.509718,127.083344,잠실새내 메인성당라인 사거리 코너1층 상가,"['25년이내', '융자금없는', '역세권', '1층']",,송파구 잠실3동
2422091998,단지내상가,상가,월세,1/5,5000,280,"5,000",44,20.76,북향,37.512104,127.084206,,"['25년이내', '역세권', '1층', '관리비10만원이하']",,송파구 잠실3동
2424176488,빌라,빌라,월세,4/5,1000,62,"1,000",20,20,남향,37.50956,127.084441,바로나가는집 분리형 원룸 위치최고 깨끗한집 감성뿜뿜,"['25년이내', '융자금없는', '역세권']",,송파구 잠실3동
2424187574,단지내상가,상가,월세,B1/5,1000,80,"1,000",46,23,서향,37.512104,127.084206,잠실파인애플 상가 지하1층 실7 5천6백세대 항아리상권 가장 좋은자리,"['25년이내', '역세권', '지하층', '관리비20만원이하']",,송파구 잠실3동
2424240104,단지내상가,상가,매매,1/5,130000,0,13억,74,30.7,북동향,37.510642,127.086255,"유동인구 많은 곳 ,성업중입니다","['25년이내', '역세권', '1층', '주차가능']",,송파구 잠실3동
2424180995,일반상가,상가,월세,1/4,2000,105,"2,000",26,26.4,남향,37.508566,127.081753,잠실새내 먹자골목 1층 소형점포,"['15년이내', '1층', '총4층', '남향']",,송파구 잠실3동
2424138322,일반상가,상가,월세,1/3,10000,550,1억,89,89.2,북향,37.51066,127.082214,잠실새내 먹자 골목 메인 거리 1층 코너 점포,"['25년이상', '역세권', '1층', '총3층']",,송파구 잠실3동
2424236426,일반상가,상가,월세,B1/4,2000,250,"2,000",168,168.74,동향,37.509133,127.083204,잠실새내역세권 무료주차 다용도공간 층전체 양방향 높은층고 직사각 남녀분리,"['25년이상', '역세권', '지하층', '관리비10만원이하']",,송파구 잠실3동
2424226716,일반상가,상가,월세,1/4,10000,800,1억,56,56.1,동향,37.511008,127.082784,O전용17.잠실동메인중심.노출확실.가시성특급입지O,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 잠실3동
2424212133,빌라,빌라,월세,1/5,1000,37,"1,000",27,23,남동향,37.508384,127.082845,"초저렴, 주차가능, 2.9호선이용편리, 조용한주택가, 풀옵션","['25년이내', '1층', '화장실한개']",,송파구 잠실3동
2424213961,빌딩,건물,매매,5/-,535000,0,"53억 5,000",288,493.24,,37.510113,127.083593,,"['25년이내', '역세권']",,송파구 잠실3동
2424209589,일반상가,상가,월세,B1/4,3000,350,"3,000",271,271,남서향,37.510339,127.081816,먹자골목에 위치한 넓은 지하 점포,"['25년이상', '역세권', '지하층', '주차가능']",,송파구 잠실3동
