atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2427532613,중소형사무실,사무실,월세,2/4,2500,250,"2,500",165,148,남서향,37.506316,127.094133,전용45  삼전동 2층 사무실,"['25년이상', '융자금없는', '중층', '주차가능']",,송파구 삼전동
2427545883,빌라,빌라,매매,4/4,30000,0,3억,34,29.34,남향,37.505432,127.09258,"위치 좋은 투룸 매매 ,컨디션 깔끔","['25년이상', '소형평수', '탑층', '방두개']",,송파구 삼전동
2427529276,일반상가,상가,월세,3/6,3000,250,"3,000",214,140.67,남서향,37.501728,127.094904,전용48  석촌고분역 도보3분  3층 상가,"['25년이내', '융자금없는', '역세권', '중층']",,송파구 삼전동
2427533464,단지내상가,상가,월세,4/5,2000,110,"2,000",114,59.5,동향,37.504376,127.095418,전용18  석촌고분역 도보4분4층 사무실,"['25년이상', '융자금없는', '역세권', '고층']",,송파구 삼전동
2427551355,일반상가,상가,월세,1/4,2000,180,"2,000",42,39.6,북향,37.506865,127.093899,NB 추천 I 잠실학원사거리 전용12. 레이크팰리스 앞  I,"['25년이상', '융자금없는', '1층', '관리비20만원이하']",,송파구 삼전동
2427510981,일반상가,상가,월세,2/4,2500,250,"2,500",165,148,남서향,37.506316,127.094133,"전용45  삼전동 2층 상가삼전역,석촌고분역 중간위치","['25년이상', '융자금없는', '중층', '주차가능']",,송파구 삼전동
2427531036,중소형사무실,사무실,월세,6/6,3000,250,"3,000",127,99,북서향,37.506399,127.091341,전용30  삼전동 6층 사무실,"['25년이내', '융자금없는', '역세권', '고층']",,송파구 삼전동
2427542468,빌라,빌라,전세,6/6,30000,0,3억,22,18.2,북동향,37.505071,127.095835,"4년차 신축, 풀옵션, 탁트인 전망, 대출 불가, 전세권가능","['4년이내', '융자금없는', '역세권', '화장실한개']",,송파구 삼전동
2427522224,중소형사무실,사무실,월세,4/4,5000,400,"5,000",157,132.23,남서향,37.502817,127.094946,전용40 l 실사진 l 에어컨완비 l 엘베有 l 삼전역도보1분,"['25년이상', '융자금없는', '역세권', '고층']",,송파구 삼전동
2427550976,일반상가,상가,월세,3/8,20000,500,2억,354,330,북서향,37.506802,127.094292,NB 클릭시사진O 테라스 O 전용100 O 대로변 O,"['25년이내', '융자금없는', '테라스', '중층']",,송파구 삼전동
2427531264,중소형사무실,사무실,월세,3/3,3000,315,"3,000",114,92,북향,37.506754,127.094621,전용28  삼전동 3층 사무실,"['25년이상', '융자금없는', '고층', '관리비20만원이하']",,송파구 삼전동
