atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2426920908,일반상가,상가,월세,11/11,10000,630,1억,519,271,남향,37.472276,127.142671,O광장메인상가 O무권리 O병의원 O운동시설 O학원 추천 O기둥없는공간,"['10년이내', '고층', '주차가능', '엘리베이터']",,송파구 위례동
2426914252,일반상가,상가,매매,1/2,100000,0,10억,113,49.12,동향,37.47477,127.142825,무권리 O 위례 중앙광장상권 O 배달업종 사무실등 다용도상가,"['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2426917166,일반상가,상가,월세,1/16,3000,150,"3,000",119,40.2,서향,37.473059,127.141264,,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 위례동
2426918817,일반상가,상가,월세,11/11,3000,240,"3,000",190,97.63,서향,37.47276,127.1427,"O중앙광장  O학원, 운동시설 추천  O인테리어 깔끔 바로 사용가","['10년이내', '고층', '주차가능', '엘리베이터']",,송파구 위례동
2426919336,일반상가,상가,월세,B1/11,3000,150,"3,000",264,139.3,남향,37.472276,127.142671,"O최저가임대료 기둥없는공간, 사무실,교회,운동시설 추천","['10년이내', '지하층', '주차가능', '엘리베이터']",,송파구 위례동
2426915202,일반상가,상가,월세,2/2,1000,120,"1,000",104,42,남향,37.473059,127.141264,O위례 메인상가2층 O무권리 O이미용샵 O사무실추천,"['10년이내', '융자금없는', '고층', '주차가능']",,송파구 위례동
2426919566,일반상가,상가,월세,7/11,4000,300,"4,000",283,149.7,남향,37.472276,127.142671,O 위례중앙상권 O학원 밀집지역 O학원 추천,"['10년이내', '중층', '주차가능', '엘리베이터']",,송파구 위례동
2426918343,일반상가,상가,월세,1/11,5000,400,"5,000",78,40.11,남향,37.47276,127.1427,O대박 자리 O중앙광장 O유동인구 多 O각종 판매점 강추,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 위례동
2426907260,일반상가,상가,월세,1/2,8000,360,"8,000",104,56.3,서향,37.476383,127.143351,O메인트램라인 O유동인구 많은 자리 O노출 최상,"['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2426914146,일반상가,상가,월세,1/2,4000,280,"4,000",111,37.7,서향,37.473059,127.141264,O중앙광장 1층 상가 O유동인구 많은위치 O다양한 업종 가능,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 위례동
2426913392,일반상가,상가,월세,1/2,3000,260,"3,000",94,47.02,남동향,37.474816,127.141576,"무권리 O 음식점, 미용실추천 O 대로변 노출 O 유동인구 많음","['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
